image_path,year,timepoint,location,nitrogen_amount,experiment,block,row,column,genotype,planting_date,stand_count,yield,image_collection_date,p2i_days,experiment_id,sample_id,set,rank
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP5\Lincoln-TP5-hybrids_8_3.TIF,2022,TP5,Lincoln,0.4285714285714285,hybrids,3.0,3,8,PHW52 X PHN82,2022-05-22,,70.15,2022-09-19,120,2022_Lincoln_hybrids,Lincoln_hybrids_8_3,train,0.36666666666666664
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP5\Lincoln-TP5-hybrids_8_30.TIF,2022,TP5,Lincoln,0.8571428571428571,hybrids,5.0,30,8,PHK56 X LH82,2022-05-22,,44.4,2022-09-19,120,2022_Lincoln_hybrids,Lincoln_hybrids_8_30,train,0.4083333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP5\Lincoln-TP5-hybrids_8_31.TIF,2022,TP5,Lincoln,0.8571428571428571,hybrids,5.0,31,8,LH123HT X 3IIH6,2022-05-22,,5.06,2022-09-19,120,2022_Lincoln_hybrids,Lincoln_hybrids_8_31,train,0.8166666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP5\Lincoln-TP5-hybrids_8_32.TIF,2022,TP5,Lincoln,0.8571428571428571,hybrids,5.0,32,8,B73 X PHM49,2022-05-22,,23.4,2022-09-19,120,2022_Lincoln_hybrids,Lincoln_hybrids_8_32,train,0.75
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP5\Lincoln-TP5-hybrids_8_33.TIF,2022,TP5,Lincoln,0.8571428571428571,hybrids,5.0,33,8,PHN46 X PHK56,2022-05-22,,12.73,2022-09-19,120,2022_Lincoln_hybrids,Lincoln_hybrids_8_33,train,0.6416666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP5\Lincoln-TP5-hybrids_8_34.TIF,2022,TP5,Lincoln,0.8571428571428571,hybrids,5.0,34,8,B73 X 3IIH6,2022-05-22,,14.73,2022-09-19,120,2022_Lincoln_hybrids,Lincoln_hybrids_8_34,train,0.5416666666666666
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP5\Lincoln-TP5-hybrids_8_35.TIF,2022,TP5,Lincoln,0.8571428571428571,hybrids,5.0,35,8,2369 X PHP02,2022-05-22,,26.27,2022-09-19,120,2022_Lincoln_hybrids,Lincoln_hybrids_8_35,train,0.7416666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP5\Lincoln-TP5-hybrids_8_36.TIF,2022,TP5,Lincoln,0.8571428571428571,hybrids,5.0,36,8,LH198 X PHB47,2022-05-22,,37.17,2022-09-19,120,2022_Lincoln_hybrids,Lincoln_hybrids_8_36,train,0.85
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP5\Lincoln-TP5-hybrids_8_37.TIF,2022,TP5,Lincoln,0.8571428571428571,hybrids,5.0,37,8,PHK76 X LH82,2022-05-22,,46.07,2022-09-19,120,2022_Lincoln_hybrids,Lincoln_hybrids_8_37,train,0.6333333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP5\Lincoln-TP5-hybrids_8_38.TIF,2022,TP5,Lincoln,0.8571428571428571,hybrids,5.0,38,8,SYNGENTA NK0760-3111,2022-05-22,,41.09,2022-09-19,120,2022_Lincoln_hybrids,Lincoln_hybrids_8_38,train,0.8583333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP5\Lincoln-TP5-hybrids_8_39.TIF,2022,TP5,Lincoln,0.8571428571428571,hybrids,5.0,39,8,PHJ40 X LH82,2022-05-22,,41.79,2022-09-19,120,2022_Lincoln_hybrids,Lincoln_hybrids_8_39,train,0.625
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP5\Lincoln-TP5-hybrids_8_4.TIF,2022,TP5,Lincoln,0.4285714285714285,hybrids,3.0,4,8,HOEGEMEYER 8065RR,2022-05-22,,96.27,2022-09-19,120,2022_Lincoln_hybrids,Lincoln_hybrids_8_4,train,0.30833333333333335
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP5\Lincoln-TP5-hybrids_8_5.TIF,2022,TP5,Lincoln,0.4285714285714285,hybrids,3.0,5,8,F42 X MO17,2022-05-22,,52.26,2022-09-19,120,2022_Lincoln_hybrids,Lincoln_hybrids_8_5,train,0.6666666666666666
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP5\Lincoln-TP5-hybrids_8_6.TIF,2022,TP5,Lincoln,0.4285714285714285,hybrids,3.0,6,8,PHZ51 X LH145,2022-05-22,,40.14,2022-09-19,120,2022_Lincoln_hybrids,Lincoln_hybrids_8_6,train,0.9583333333333334
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP5\Lincoln-TP5-hybrids_8_7.TIF,2022,TP5,Lincoln,0.4285714285714285,hybrids,3.0,7,8,PHK56 X LH185,2022-05-22,,35.95,2022-09-19,120,2022_Lincoln_hybrids,Lincoln_hybrids_8_7,train,0.4666666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP5\Lincoln-TP5-hybrids_8_8.TIF,2022,TP5,Lincoln,0.4285714285714285,hybrids,3.0,8,8,PHP02 X LH145,2022-05-22,,44.64,2022-09-19,120,2022_Lincoln_hybrids,Lincoln_hybrids_8_8,train,0.9666666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP5\Lincoln-TP5-hybrids_8_9.TIF,2022,TP5,Lincoln,0.4285714285714285,hybrids,3.0,9,8,SYNGENTA NK0760-3111,2022-05-22,,80.36,2022-09-19,120,2022_Lincoln_hybrids,Lincoln_hybrids_8_9,train,0.8583333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP5\Lincoln-TP5-hybrids_9_10.TIF,2022,TP5,Lincoln,0.4285714285714285,hybrids,4.0,10,9,PHK56 X LH198,2022-05-22,,70.62,2022-09-19,120,2022_Lincoln_hybrids,Lincoln_hybrids_9_10,train,0.43333333333333335
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP5\Lincoln-TP5-hybrids_9_11.TIF,2022,TP5,Lincoln,0.4285714285714285,hybrids,4.0,11,9,HOEGEMEYER 8065RR,2022-05-22,,82.66,2022-09-19,120,2022_Lincoln_hybrids,Lincoln_hybrids_9_11,train,0.30833333333333335
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP5\Lincoln-TP5-hybrids_9_12.TIF,2022,TP5,Lincoln,0.4285714285714285,hybrids,4.0,12,9,PHP02 X PHN46,2022-05-22,,50.02,2022-09-19,120,2022_Lincoln_hybrids,Lincoln_hybrids_9_12,train,0.65
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP5\Lincoln-TP5-hybrids_9_13.TIF,2022,TP5,Lincoln,0.4285714285714285,hybrids,4.0,13,9,LH185 X LH82,2022-05-22,,78.63,2022-09-19,120,2022_Lincoln_hybrids,Lincoln_hybrids_9_13,train,0.39166666666666666
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP5\Lincoln-TP5-hybrids_9_15.TIF,2022,TP5,Lincoln,0.0,hybrids,2.0,15,9,2FACC X 3IIH6,2022-05-22,,121.12,2022-09-19,120,2022_Lincoln_hybrids,Lincoln_hybrids_9_15,train,0.55
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP5\Lincoln-TP5-hybrids_9_16.TIF,2022,TP5,Lincoln,0.0,hybrids,2.0,16,9,PHP02 X LH185,2022-05-22,,56.79,2022-09-19,120,2022_Lincoln_hybrids,Lincoln_hybrids_9_16,train,0.8333333333333334
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP5\Lincoln-TP5-hybrids_9_17.TIF,2022,TP5,Lincoln,0.0,hybrids,2.0,17,9,PHP02 X PHB47,2022-05-22,,27.92,2022-09-19,120,2022_Lincoln_hybrids,Lincoln_hybrids_9_17,train,0.9
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP5\Lincoln-TP5-hybrids_9_18.TIF,2022,TP5,Lincoln,0.0,hybrids,2.0,18,9,PHP02 X PHN46,2022-05-22,,25.96,2022-09-19,120,2022_Lincoln_hybrids,Lincoln_hybrids_9_18,train,0.65
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP5\Lincoln-TP5-hybrids_9_19.TIF,2022,TP5,Lincoln,0.0,hybrids,2.0,19,9,PHN46 X PHK56,2022-05-22,,57.23,2022-09-19,120,2022_Lincoln_hybrids,Lincoln_hybrids_9_19,train,0.6416666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP5\Lincoln-TP5-hybrids_9_2.TIF,2022,TP5,Lincoln,0.4285714285714285,hybrids,4.0,2,9,PHW52 X PHN82,2022-05-22,,63.26,2022-09-19,120,2022_Lincoln_hybrids,Lincoln_hybrids_9_2,train,0.36666666666666664
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP5\Lincoln-TP5-hybrids_9_20.TIF,2022,TP5,Lincoln,0.0,hybrids,2.0,20,9,LH195 X PHM49,2022-05-22,,29.48,2022-09-19,120,2022_Lincoln_hybrids,Lincoln_hybrids_9_20,train,0.9833333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP5\Lincoln-TP5-hybrids_9_21.TIF,2022,TP5,Lincoln,0.0,hybrids,2.0,21,9,PHK76 X LH145,2022-05-22,,59.54,2022-09-19,120,2022_Lincoln_hybrids,Lincoln_hybrids_9_21,train,0.95
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP5\Lincoln-TP5-hybrids_9_22.TIF,2022,TP5,Lincoln,0.0,hybrids,2.0,22,9,PHK56 X LH198,2022-05-22,,50.83,2022-09-19,120,2022_Lincoln_hybrids,Lincoln_hybrids_9_22,train,0.43333333333333335
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP5\Lincoln-TP5-hybrids_9_23.TIF,2022,TP5,Lincoln,0.0,hybrids,2.0,23,9,2369 X PHN82,2022-05-22,,52.02,2022-09-19,120,2022_Lincoln_hybrids,Lincoln_hybrids_9_23,train,0.5833333333333334
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP5\Lincoln-TP5-hybrids_9_24.TIF,2022,TP5,Lincoln,0.0,hybrids,2.0,24,9,PHP02 X PHG47,2022-05-22,,38.94,2022-09-19,120,2022_Lincoln_hybrids,Lincoln_hybrids_9_24,train,0.5166666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP5\Lincoln-TP5-hybrids_9_25.TIF,2022,TP5,Lincoln,0.0,hybrids,2.0,25,9,PHT69 X 3IIH6,2022-05-22,,44.55,2022-09-19,120,2022_Lincoln_hybrids,Lincoln_hybrids_9_25,train,0.6
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP5\Lincoln-TP5-hybrids_9_26.TIF,2022,TP5,Lincoln,0.0,hybrids,2.0,26,9,PHW52 X PHM49,2022-05-22,,45.43,2022-09-19,120,2022_Lincoln_hybrids,Lincoln_hybrids_9_26,train,0.44166666666666665
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP5\Lincoln-TP5-hybrids_9_28.TIF,2022,TP5,Lincoln,0.8571428571428571,hybrids,6.0,28,9,HOEGEMEYER 8065RR,2022-05-22,,80.73,2022-09-19,120,2022_Lincoln_hybrids,Lincoln_hybrids_9_28,train,0.30833333333333335
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP5\Lincoln-TP5-hybrids_9_29.TIF,2022,TP5,Lincoln,0.8571428571428571,hybrids,6.0,29,9,PHP02 X PHK56,2022-05-22,,60.3,2022-09-19,120,2022_Lincoln_hybrids,Lincoln_hybrids_9_29,train,0.425
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP5\Lincoln-TP5-hybrids_9_3.TIF,2022,TP5,Lincoln,0.4285714285714285,hybrids,4.0,3,9,PIONEER P0589 AMXT,2022-05-22,,106.87,2022-09-19,120,2022_Lincoln_hybrids,Lincoln_hybrids_9_3,train,0.325
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP5\Lincoln-TP5-hybrids_9_30.TIF,2022,TP5,Lincoln,0.8571428571428571,hybrids,6.0,30,9,PHK56 X LH82,2022-05-22,,63.74,2022-09-19,120,2022_Lincoln_hybrids,Lincoln_hybrids_9_30,train,0.4083333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP5\Lincoln-TP5-hybrids_9_31.TIF,2022,TP5,Lincoln,0.8571428571428571,hybrids,6.0,31,9,2369 X LH123HT,2022-05-22,,4.02,2022-09-19,120,2022_Lincoln_hybrids,Lincoln_hybrids_9_31,train,0.9083333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP5\Lincoln-TP5-hybrids_9_32.TIF,2022,TP5,Lincoln,0.8571428571428571,hybrids,6.0,32,9,B73 X PHN82,2022-05-22,,45.14,2022-09-19,120,2022_Lincoln_hybrids,Lincoln_hybrids_9_32,train,0.38333333333333336
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP5\Lincoln-TP5-hybrids_9_33.TIF,2022,TP5,Lincoln,0.8571428571428571,hybrids,6.0,33,9,PHW52 X PHM49,2022-05-22,,32.47,2022-09-19,120,2022_Lincoln_hybrids,Lincoln_hybrids_9_33,train,0.44166666666666665
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP5\Lincoln-TP5-hybrids_9_34.TIF,2022,TP5,Lincoln,0.8571428571428571,hybrids,6.0,34,9,PHB47 X LH185,2022-05-22,,26.18,2022-09-19,120,2022_Lincoln_hybrids,Lincoln_hybrids_9_34,train,0.7083333333333334
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP5\Lincoln-TP5-hybrids_9_35.TIF,2022,TP5,Lincoln,0.8571428571428571,hybrids,6.0,35,9,LH82 X PHJ89,2022-05-22,,39.95,2022-09-19,120,2022_Lincoln_hybrids,Lincoln_hybrids_9_35,train,0.525
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP5\Lincoln-TP5-hybrids_9_36.TIF,2022,TP5,Lincoln,0.8571428571428571,hybrids,6.0,36,9,PIONEER P0589 AMXT,2022-05-22,,82.11,2022-09-19,120,2022_Lincoln_hybrids,Lincoln_hybrids_9_36,train,0.325
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP5\Lincoln-TP5-hybrids_9_37.TIF,2022,TP5,Lincoln,0.8571428571428571,hybrids,6.0,37,9,PHN46 X W606S,2022-05-22,,32.57,2022-09-19,120,2022_Lincoln_hybrids,Lincoln_hybrids_9_37,train,0.6916666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP5\Lincoln-TP5-hybrids_9_38.TIF,2022,TP5,Lincoln,0.8571428571428571,hybrids,6.0,38,9,PHK56 X 3IIH6,2022-05-22,,11.74,2022-09-19,120,2022_Lincoln_hybrids,Lincoln_hybrids_9_38,train,0.725
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP5\Lincoln-TP5-hybrids_9_39.TIF,2022,TP5,Lincoln,0.8571428571428571,hybrids,6.0,39,9,PHN46 X PHB47,2022-05-22,,11.2,2022-09-19,120,2022_Lincoln_hybrids,Lincoln_hybrids_9_39,train,0.575
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP5\Lincoln-TP5-hybrids_9_4.TIF,2022,TP5,Lincoln,0.4285714285714285,hybrids,4.0,4,9,PHB47 X PHK56,2022-05-22,,60.2,2022-09-19,120,2022_Lincoln_hybrids,Lincoln_hybrids_9_4,train,0.4583333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP5\Lincoln-TP5-hybrids_9_5.TIF,2022,TP5,Lincoln,0.4285714285714285,hybrids,4.0,5,9,PHP02 X PHK56,2022-05-22,,81.1,2022-09-19,120,2022_Lincoln_hybrids,Lincoln_hybrids_9_5,train,0.425
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP5\Lincoln-TP5-hybrids_9_6.TIF,2022,TP5,Lincoln,0.4285714285714285,hybrids,4.0,6,9,PHK76 X W606S,2022-05-22,,69.43,2022-09-19,120,2022_Lincoln_hybrids,Lincoln_hybrids_9_6,train,0.825
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP5\Lincoln-TP5-hybrids_9_7.TIF,2022,TP5,Lincoln,0.4285714285714285,hybrids,4.0,7,9,B37 X MO17,2022-05-22,,33.51,2022-09-19,120,2022_Lincoln_hybrids,Lincoln_hybrids_9_7,train,0.9416666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP5\Lincoln-TP5-hybrids_9_8.TIF,2022,TP5,Lincoln,0.4285714285714285,hybrids,4.0,8,9,LH195 X PHM49,2022-05-22,,42.95,2022-09-19,120,2022_Lincoln_hybrids,Lincoln_hybrids_9_8,train,0.9833333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP5\Lincoln-TP5-hybrids_9_9.TIF,2022,TP5,Lincoln,0.4285714285714285,hybrids,4.0,9,9,LH82 X PHJ89,2022-05-22,,73.82,2022-09-19,120,2022_Lincoln_hybrids,Lincoln_hybrids_9_9,train,0.525
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP6\Lincoln-TP6-hybrids_10_10.TIF,2022,TP6,Lincoln,0.4285714285714285,hybrids,4.0,10,10,PHB47 X 3IIH6,2022-05-22,,27.16,2022-09-27,128,2022_Lincoln_hybrids,Lincoln_hybrids_10_10,train,0.875
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP6\Lincoln-TP6-hybrids_10_11.TIF,2022,TP6,Lincoln,0.4285714285714285,hybrids,4.0,11,10,PHP02 X PHB47,2022-05-22,,29.65,2022-09-27,128,2022_Lincoln_hybrids,Lincoln_hybrids_10_11,train,0.9
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP6\Lincoln-TP6-hybrids_10_12.TIF,2022,TP6,Lincoln,0.4285714285714285,hybrids,4.0,12,10,F42 X OH43,2022-05-22,,43.87,2022-09-27,128,2022_Lincoln_hybrids,Lincoln_hybrids_10_12,train,0.7916666666666666
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP6\Lincoln-TP6-hybrids_10_13.TIF,2022,TP6,Lincoln,0.4285714285714285,hybrids,4.0,13,10,PHJ40 X LH82,2022-05-22,,78.16,2022-09-27,128,2022_Lincoln_hybrids,Lincoln_hybrids_10_13,train,0.625
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP6\Lincoln-TP6-hybrids_10_15.TIF,2022,TP6,Lincoln,0.0,hybrids,2.0,15,10,PHW52 X PHZ51,2022-05-22,,69.07,2022-09-27,128,2022_Lincoln_hybrids,Lincoln_hybrids_10_15,train,0.6083333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP6\Lincoln-TP6-hybrids_10_16.TIF,2022,TP6,Lincoln,0.0,hybrids,2.0,16,10,PHP02 X PHK56,2022-05-22,,35.9,2022-09-27,128,2022_Lincoln_hybrids,Lincoln_hybrids_10_16,train,0.425
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP6\Lincoln-TP6-hybrids_10_17.TIF,2022,TP6,Lincoln,0.0,hybrids,2.0,17,10,B37 X MO17,2022-05-22,,28.73,2022-09-27,128,2022_Lincoln_hybrids,Lincoln_hybrids_10_17,train,0.9416666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP6\Lincoln-TP6-hybrids_10_18.TIF,2022,TP6,Lincoln,0.0,hybrids,2.0,18,10,LH198 X PHZ51,2022-05-22,,59.0,2022-09-27,128,2022_Lincoln_hybrids,Lincoln_hybrids_10_18,train,0.8
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP6\Lincoln-TP6-hybrids_10_19.TIF,2022,TP6,Lincoln,0.0,hybrids,2.0,19,10,PIONEER P0589 AMXT,2022-05-22,,112.43,2022-09-27,128,2022_Lincoln_hybrids,Lincoln_hybrids_10_19,train,0.325
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP6\Lincoln-TP6-hybrids_10_2.TIF,2022,TP6,Lincoln,0.4285714285714285,hybrids,4.0,2,10,HOEGEMEYER 7089 AMXT,2022-05-22,,102.31,2022-09-27,128,2022_Lincoln_hybrids,Lincoln_hybrids_10_2,train,0.3333333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP6\Lincoln-TP6-hybrids_10_20.TIF,2022,TP6,Lincoln,0.0,hybrids,2.0,20,10,B14A X MO17,2022-05-22,,52.14,2022-09-27,128,2022_Lincoln_hybrids,Lincoln_hybrids_10_20,train,0.675
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP6\Lincoln-TP6-hybrids_10_21.TIF,2022,TP6,Lincoln,0.0,hybrids,2.0,21,10,PHW52 X PHN82,2022-05-22,,66.04,2022-09-27,128,2022_Lincoln_hybrids,Lincoln_hybrids_10_21,train,0.36666666666666664
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP6\Lincoln-TP6-hybrids_10_22.TIF,2022,TP6,Lincoln,0.0,hybrids,2.0,22,10,PHB47 X LH185,2022-05-22,,48.6,2022-09-27,128,2022_Lincoln_hybrids,Lincoln_hybrids_10_22,train,0.7083333333333334
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP6\Lincoln-TP6-hybrids_10_23.TIF,2022,TP6,Lincoln,0.0,hybrids,2.0,23,10,PHB47 X 3IIH6,2022-05-22,,11.15,2022-09-27,128,2022_Lincoln_hybrids,Lincoln_hybrids_10_23,train,0.875
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP6\Lincoln-TP6-hybrids_10_24.TIF,2022,TP6,Lincoln,0.0,hybrids,2.0,24,10,PIONEER 1311 AMXT,2022-05-22,,34.23,2022-09-27,128,2022_Lincoln_hybrids,Lincoln_hybrids_10_24,train,0.35
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP6\Lincoln-TP6-hybrids_10_25.TIF,2022,TP6,Lincoln,0.0,hybrids,2.0,25,10,B73 X PHZ51,2022-05-22,,39.63,2022-09-27,128,2022_Lincoln_hybrids,Lincoln_hybrids_10_25,train,0.8416666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP6\Lincoln-TP6-hybrids_10_26.TIF,2022,TP6,Lincoln,0.0,hybrids,2.0,26,10,PHP02 X PHJ89,2022-05-22,,43.42,2022-09-27,128,2022_Lincoln_hybrids,Lincoln_hybrids_10_26,train,0.45
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP6\Lincoln-TP6-hybrids_10_28.TIF,2022,TP6,Lincoln,0.8571428571428571,hybrids,6.0,28,10,LH185 X W606S,2022-05-22,,47.98,2022-09-27,128,2022_Lincoln_hybrids,Lincoln_hybrids_10_28,train,0.3416666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP6\Lincoln-TP6-hybrids_10_29.TIF,2022,TP6,Lincoln,0.8571428571428571,hybrids,6.0,29,10,PHK56 X LH185,2022-05-22,,31.08,2022-09-27,128,2022_Lincoln_hybrids,Lincoln_hybrids_10_29,train,0.4666666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP6\Lincoln-TP6-hybrids_10_3.TIF,2022,TP6,Lincoln,0.4285714285714285,hybrids,4.0,3,10,PHP02 X PHK76,2022-05-22,,75.29,2022-09-27,128,2022_Lincoln_hybrids,Lincoln_hybrids_10_3,train,0.6583333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP6\Lincoln-TP6-hybrids_10_30.TIF,2022,TP6,Lincoln,0.8571428571428571,hybrids,6.0,30,10,LH185 X LH82,2022-05-22,,50.75,2022-09-27,128,2022_Lincoln_hybrids,Lincoln_hybrids_10_30,train,0.39166666666666666
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP6\Lincoln-TP6-hybrids_10_31.TIF,2022,TP6,Lincoln,0.8571428571428571,hybrids,6.0,31,10,F42 X MO17,2022-05-22,,19.84,2022-09-27,128,2022_Lincoln_hybrids,Lincoln_hybrids_10_31,train,0.6666666666666666
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP6\Lincoln-TP6-hybrids_10_32.TIF,2022,TP6,Lincoln,0.8571428571428571,hybrids,6.0,32,10,B105 X 3IIH6,2022-05-22,,14.48,2022-09-27,128,2022_Lincoln_hybrids,Lincoln_hybrids_10_32,train,0.9333333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP6\Lincoln-TP6-hybrids_10_33.TIF,2022,TP6,Lincoln,0.8571428571428571,hybrids,6.0,33,10,LH195 X LH185,2022-05-22,,14.29,2022-09-27,128,2022_Lincoln_hybrids,Lincoln_hybrids_10_33,train,0.5083333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP6\Lincoln-TP6-hybrids_10_34.TIF,2022,TP6,Lincoln,0.8571428571428571,hybrids,6.0,34,10,LH74 X PHM49,2022-05-22,,8.59,2022-09-27,128,2022_Lincoln_hybrids,Lincoln_hybrids_10_34,train,0.7583333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP6\Lincoln-TP6-hybrids_10_35.TIF,2022,TP6,Lincoln,0.8571428571428571,hybrids,6.0,35,10,PHK56 X LH198,2022-05-22,,13.27,2022-09-27,128,2022_Lincoln_hybrids,Lincoln_hybrids_10_35,train,0.43333333333333335
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP6\Lincoln-TP6-hybrids_10_36.TIF,2022,TP6,Lincoln,0.8571428571428571,hybrids,6.0,36,10,PHP02 X LH185,2022-05-22,,15.07,2022-09-27,128,2022_Lincoln_hybrids,Lincoln_hybrids_10_36,train,0.8333333333333334
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP6\Lincoln-TP6-hybrids_10_37.TIF,2022,TP6,Lincoln,0.8571428571428571,hybrids,6.0,37,10,LH195 X 3IIH6,2022-05-22,,3.6,2022-09-27,128,2022_Lincoln_hybrids,Lincoln_hybrids_10_37,train,0.7166666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP6\Lincoln-TP6-hybrids_10_38.TIF,2022,TP6,Lincoln,0.8571428571428571,hybrids,6.0,38,10,F42 X OH43,2022-05-22,,14.98,2022-09-27,128,2022_Lincoln_hybrids,Lincoln_hybrids_10_38,train,0.7916666666666666
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Lincoln\TP6\Lincoln-TP6-hybrids_10_39.TIF,2022,TP6,Lincoln,0.8571428571428571,hybrids,6.0,39,10,PHP02 X PHG47,2022-05-22,,20.07,2022-09-27,128,2022_Lincoln_hybrids,Lincoln_hybrids_10_39,train,0.5166666666666667
